name,rating
Glenlivet 1996 Signatory K&L Cask Strength,"
      A-      "
Glenlivet 21 Archive,"
      B      "
Glenlivet 21 Replica Edition,"
      B      "
Glenlivet 30 Single Malts of Scotland,"
      B      "
Glenlivet 8 George & J.G. Smith's (1970's),"
      B-      "
Glenlivet Founder's Reserve,"
      C      "
Glenlivet Nadurra,"
      B      "
Glenlivet Nadurra 0606A,"
      B      "
Glenlivet Nadurra Triumph 1991,"
      B+      "
Glenlivet XXV,"
      A-      "
Glenlochy 1952 Old Malt Cask,"
      A-      "
Glenlochy 1965 DL Platinum Old & Rare,"
      B      "
Glenlochy 1977 Cadenhead's,"
      B+      "
Glenlochy 1977 Connoisseurs Choice,"
      B-      "
Glenlochy 1980 Signatory (#3021),"
      B-      "
Glenlochy 1980 Signatory (#3022),"
      A-      "
Glenlossie 1988 Gordon and MacPhail ,"
      B      "
Glenlossie 1992 Signatory CS,"
      B      "
Glenlossie 1997 Hepburn's Choice (K&L),"
      B      "
Glenlossie 1998 Duncan Taylor Octave,"
      C      "
Glenmorangie 10,"
      C+      "
Glenmorangie 10 'The Original',"
      C      "
Glenmorangie 12 Burgundy Finish,"
      C+      "
Glenmorangie 12 Madeira Wood Finish,"
      B-      "
Glenmorangie 12 Port Wood Finish,"
      B-      "
Glenmorangie 12 Sherry Wood Finish,"
      B-      "
Glenmorangie 15,"
      B      "
Glenmorangie 18,"
      B      "
Glenmorangie 18 (pre-2007),"
      B+      "
Glenmorangie 1975 Cote De Nuits,"
      B+      "
Glenmorangie Artein,"
      B-      "
Glenmorangie Astar  ,"
      B      "
Glenmorangie Bacalta,"
      B      "
Glenmorangie Companta,"
      C+      "
Glenmorangie Ealanta,"
      B      "
Glenmorangie Finealta,"
      B      "
Glenmorangie Grand Vintage Malt 1990,"
      B+      "
Glenmorangie Lasanta ,"
      B-      "
Glenmorangie Milsean,"
      B-      "
Glenmorangie Nectar D'Or,"
      B-      "
Glenmorangie Pride 1981,"
      A-      "
Glenmorangie Quinta Ruban,"
      B-      "
Glenmorangie Signet,"
      B      "
Glenmorangie Sonalta PX,"
      B      "
Glenmorangie The Taghta,"
      B      "
Glenmorangie Traditional,"
      B      "
Glenmorangie Tusail,"
      B-      "
Glenmoray 1984 Glenhaven,"
      B-      "
Glenrothes 12 Berry Bros and Rudd,"
      C+      "
Glenrothes 14 Chieftain's,"
      B-      "
Glenrothes 15 Duthies,"
      C+      "
Glenrothes 1957,"
      B      "
Glenrothes 1969 Blackaddder,"
      A-      "
Glenrothes 1969 Duncan Taylor Peerless,"
      B      "
Glenrothes 1970 Whisky Agency,"
      C+      "
Glenrothes 1974 Scott's Selection,"
      B+      "
Glenrothes 1975,"
      B+      "
Glenrothes 1975 Old Malt Cask,"
      C+      "
Glenrothes 1979,"
      B+      "
Glenrothes 1980 Scott's Selection,"
      B      "
Glenrothes 1985,"
      B      "
Glenrothes 1987 ,"
      B-      "
Glenrothes 1987 Duncan Taylor Dimensions,"
      C+      "
Glenrothes 1988,"
      B-      "
Glenrothes 1989 Signatory,"
      C      "
Glenrothes 1990 Old Malt Cask,"
      C-      "
Glenrothes 1990 Signatory,"
      B-      "
Glenrothes 1991 ,"
      C+      "
Glenrothes 1992,"
      B-      "
Glenrothes 1994 G&M Reserve (Binny's),"
      C+      "
Glenrothes 1994 Signatory Vintage,"
      C+      "
Glenrothes 1996 Premier Barrel,"
      B-      "
Glenrothes 1997 Whiskybroker,"
      B      "
Glenrothes 1998,"
      C      "
Glenrothes 1998 Chieftain's,"
      B-      "
Glenrothes 2007 Adelphi,"
      A-      "
Glenrothes 25,"
      C      "
Glenrothes 30.46 SMWSA,"
      B      "
Glenrothes 8 MacPhail's Collection,"
      C+      "
Glenrothes Bourbon Cask Reserve,"
      B-      "
Glenrothes John Ramsay Legacy,"
      B+      "
Glenrothes Peated Cask Reserve,"
      C-      "
Glenrothes Robur Reserve,"
      B-      "
Glenrothes Select Reserve ,"
      C-      "
Glenrothes Sherry Cask Reserve,"
      C      "
Glenrothes Vintage Reserve,"
      B-      "
Glentauchers 1965 Cadenhead,"
      B+      "
Glentauchers 1976 Glenhaven,"
      B-      "
Glentauchers 1979 Gordon & MacPhail,"
      B      "
Glentauchers 2005 AD Rattray (for Binny's),"
      B      "
Glenturret 1965 Cadenhead's,"
      C      "
Glenturret 1991 Hart Brothers,"
      B-      "
Glenturret 35 Year Old That Boutique-y Whisky Company,"
      B+      "
Glenturret 8 (bottled 1980s),"
      D-      "
Glenturret SMWSA 16.31,"
      C+      "
Glenugie 1977 Celtic Heartlands,"
      B      "
Glenugie 1977 Signatory (#2),"
      A-      "
Glenugie 1978 Cadenhead's,"
      B      "
Glenugie 1980 Signatory,"
      A-      "
Glenugie 1980 SMWS 99.12,"
      B      "
Glenugie 1981 Duncan Taylor ROR,"
      A-      "
Glenugie 1982 Old Malt Cask,"
      B      "
Glenugie 1982 Old Malt Cask,"
      B-      "
Glenury Royal 1966 Cadenhead's 52.7 %,"
      B-      "
Glenury Royal 1966 Cadenhead's 53.8%,"
      B      "
Glenury Royal 1968,"
      B-      "
Glenury Royal 1971 Rare Malts,"
      B      "
Gold Bar,"
      C      "
Golden Wedding (1917/1931),"
      B-      "
Grant's,"
      C-      "
Grant's 21 Castle Grant Ceramic,"
      B      "
Great King St. Artist's Blend,"
      B-      "
Great King Street Glasgow Blend,"
      B-      "
Green Spot,"
      B      "
Greenore Single Grain 8,"
      C      "
Haig (circa 1970s),"
      D      "
Hakushu 12,"
      C+      "
Hakushu 18,"
      C+      "
Hakushu 1989 TWE 10th Anniversary,"
      A-      "
Hakushu 25 Year Old ,"
      A-      "
Hakushu Heavily Peated,"
      B+      "
Hakushu Heavily Peated,"
      B      "
Hakushu SMSW 120.7,"
      A-      "
Hallmark Special Blended 25 ,"
      B+      "
Hallmark Whisky,"
      C-      "
Hanyu 1988 Full Proof Europe,"
      B-      "
Hanyu 1991 Whisky Live 2010,"
      B      "
"Hanyu 1991, Ichiro's Malt Ace of Spades","
      A-      "
"Hanyu 1991, Ichiro's Malt Eight of Diamonds","
      B-      "
"Hanyu 2000 Ichiro's Malt, The Game","
      B-      "
Hanyu Five of Diamonds,"
      A-      "
Hanyu Ichiro's Malt King of Hearts,"
      B+      "
Hanyu Seven of Spades,"
      A-      "
Hazelburn 10,"
      B      "
Hazelburn 1997 for Switzerland,"
      B      "
Hazelburn 2003 Rundlets & Kilderkins,"
      C+      "
Hazelburn 8,"
      C+      "
Hazelburn 8 Sauternes Wood,"
      B-      "
Hazelwood Reserve 17,"
      B      "
Heaven Hill 12 The Alchemist,"
      B      "
Heaven Hill 15 EBRA,"
      A-      "
Heaven Hill 15 Whisky Jewbilee,"
      B+      "
Heaven Hill 17 Cadenhead's,"
      B+      "
Heaven Hill 6 year old BIB,"
      B      "
Heaven Hill Select Stock (StraightBourbon.com),"
      B      "
Hellyer's Road Peated,"
      C+      "
Henry McKenna (Seven Grand),"
      C      "
Henry McKenna 10 Year Old Bottled in Bond Straight Kentucky Bourbon Whiskey,"
      B      "
Henry McKenna 10 yo (Everson Royce),"
      B+      "
Henry McKenna Single Barrel 1994,"
      C      "
Hibiki 12,"
      B-      "
Hibiki 17,"
      B-      "
Hibiki 21,"
      B+      "
Hibiki Japanese Harmony,"
      C      "
High Plains Most Wanted Bourbon,"
      D      "
High Spirits Mesquite Smoked Whiskey,"
      B-      "
High West 12,"
      B+      "
High West 16,"
      A-      "
High West 21,"
      B      "
High West A Midwinter Nights Dram,"
      B      "
High West American Prairie Reserve,"
      B+      "
High West Bourye,"
      B      "
High West Campfire,"
      B      "
High West Double Rye,"
      B      "
High West Rendezvous Rye,"
      B+      "
High West Silver Oat Whiskey Western Oat,"
      B-      "
High West Son of Bourye,"
      B      "
High West Whisky Jewbilee,"
      B      "
High West Yippee Ki Yay,"
      B      "
Highland Chief,"
      D+      "
Highland Park 12,"
      B-      "
Highland Park 12yr (for Bevmo),"
      B      "
Highland Park 15,"
      B      "
Highland Park 15yr Gotham City,"
      B+      "
Highland Park 16,"
      B      "
Highland Park 18,"
      B      "
Highland Park 18 (1990's),"
      B+      "
Highland Park 18 (Early 2000's),"
      B+      "
Highland Park 1967,"
      B      "
Highland Park 1968,"
      A-      "
Highland Park 1971 (Binny's),"
      B+      "
Highland Park 1973 (Binny's),"
      A-      "
Highland Park 1974 (for Saybrex),"
      A-      "
Highland Park 1975 Glenhaven,"
      B      "
Highland Park 1977 (Old Oaks Cigar & Wine Co.),"
      A-      "
Highland Park 1977 Perfect Dram,"
      B      "
Highland Park 1977 Scott's,"
      B-      "
Highland Park 1977 Scott's Selection,"
      B      "
Highland Park 1978 The Bottlers,"
      B+      "
Highland Park 1980 (Park Avenue Liquors),"
      A-      "
Highland Park 1982 Cask,"
      B      "
Highland Park 1982 G&M,"
      B      "
Highland Park 1982 Park Ave for Whisky Live,"
      B+      "
Highland Park 1982 The Whisky Experience Ltd.,"
      B      "
Highland Park 1983 (Green's),"
      B-      "
Highland Park 1983 (La Maison Du Whisky),"
      B      "
Highland Park 1985 D&M Aficionados,"
      B      "
Highland Park 1985 Scott's Selection,"
      B+      "
Highland Park 1985 Scott's Selection,"
      B      "
Highland Park 1986 (Beltramo's),"
      B      "
Highland Park 1986 Signatory Vintage,"
      B+      "
Highland Park 1988 Cadenhead's,"
      B-      "
Highland Park 1988 Murray McDavid,"
      B      "
Highland Park 1988 Signatory Cask Strength,"
      B      "
Highland Park 1989 Murray McDavid,"
      B      "
Highland Park 1989 SMWS 4.145,"
      B-      "
Highland Park 1990 (Beltramo's),"
      B-      "
Highland Park 1990 (Grape Vine Market),"
      B      "
Highland Park 1990 (Hi-Time),"
      B-      "
Highland Park 1990 Signatory (Cask 15694),"
      B-      "
Highland Park 1990 Signatory (Cask 15695),"
      B-      "
Highland Park 1990 Signatory (Cask 15696),"
      B+      "
Highland Park 1990 Signatory (Cask 15696),"
      B-      "
Highland Park 1991 Signatory,"
      B-      "
Highland Park 1991 Signatory Vintage (2010),"
      B      "
Highland Park 1991 Texas The Lone Star State,"
      B      "
Highland Park 1992 (The Exclusive Malts),"
      A-      "
Highland Park 1992 Delilah's,"
      B+      "
Highland Park 1992 Tartan of Holland,"
      B+      "
Highland Park 1993 Hart Brothers,"
      C+      "
Highland Park 1993 McGibbon's Provenance,"
      B-      "
Highland Park 1994 (Duty Free),"
      C+      "
Highland Park 1995 Whisky Doris,"
      B-      "
Highland Park 2000 Van Wees The Ultimate,"
      B      "
Highland Park 2005 Gordon & MacPhail,"
      B-      "
Highland Park 21 (47.5% Version),"
      B+      "
Highland Park 25 (Early 2000's),"
      B+      "
Highland Park 25 (Post 2006),"
      B      "
Highland Park 25 (Pre-Milleninum),"
      A-      "
Highland Park 27yo For Oklahoma Single Malt Scotch Lovers,"
      B+      "
Highland Park 30 ,"
      A      "
Highland Park 40,"
      A-      "
Highland Park 8 MacPhail's Collection (Old Label),"
      B      "
Highland Park 8 Macphail's Collection (USA Verision),"
      B      "
Highland Park 8yr MacPhail's Collection (New Label),"
      C+      "
Highland Park Bicentenary,"
      B+      "
Highland Park Dark Origins,"
      B-      "
Highland Park Fire,"
      B-      "
Highland Park for Twin Liquors,"
      B      "
Highland Park Freya,"
      B-      "
Highland Park Helluland ,"
      A-      "
Highland Park Ice,"
      B      "
Highland Park Texas The Lone Star State 2nd Edition,"
      B      "
Highland Park Thor,"
      B      "
"Highland Park, 1981, Scott's Selection","
      B-      "
Hill and Hill (1976),"
      B      "
Hill and Hill (1980's),"
      C-      "
Hillrock Solera Aged Bourbon,"
      C+      "
Hiram Walker's Ten High (1980s),"
      C-      "
Hirsch 20 Illinois Whiskey,"
      B      "
Hirsch 21 Rye,"
      B+      "
Hirsch 22 Rye,"
      B+      "
Hirsch 8 Canadian Rye,"
      D+      "
Hobo's Whisky Anejo,"
      D+      "
Hochstadter Family Reserve 16 Year Straight Rye Whiskey,"
      B      "
Hoghead Blended Malt (Post 2009),"
      B      "
Hogshead Pure Malt (Pre 2009),"
      B      "
Hokuto 12 Pure Malt,"
      C+      "
Homestead Barrel Proof Bourbon,"
      C      "
Hooker's House Bourbon,"
      B      "
Hudson Baby Bourbon,"
      B      "
Hudson Four Grain,"
      C      "
Hudson Manhattan Rye,"
      C+      "
Hudson Single Malt Whiskey,"
      B-      "
I.W. Harper 15 (2015),"
      B      "
I.W. Harper 15 Year,"
      B-      "
I.W. Harper Gold Medal (1979),"
      B-      "
Ichiro's Malt 20,"
      A-      "
Ichiro's Malt For the Taster,"
      B      "
Ichiro's Malt Hanyu 23 Year Old ,"
      A-      "
Ichiro's Malt The Single Cask Number 2650,"
      B      "
Imperial 12 James MacArthur (1990's),"
      B      "
Imperial 15 Malt Trust,"
      B      "
Imperial 1990 McKillop's Choice 19yr,"
      B-      "
Imperial 1995 Dimensions,"
      B-      "
Imperial 1995 Signatory (Asta Morris),"
      B      "
Imperial 1995 Signatory (Binny's),"
      B      "
Imperial 1995 Signatory 18 yo,"
      B-      "
Imperial 1995 Signatory 19 yo,"
      B      "
Imperial 1995 Signatory Vintage,"
      C+      "
Imperial 1995 Van Wees The Ultimate,"
      B      "
Imperial 1995 Van Wees the Ultimate 18 yo,"
      D+      "
"Imperial, 1975 Cask & Thistle ","
      B-      "
Inchgower 12 James MacArthur,"
      B-      "
Inchgower 1974 Rare Malts,"
      B+      "
Inchgower 1974 The Whisky Fair,"
      B+      "
Inchgower 1974 Whisky Doris,"
      B+      "
Inchgower 1976 Hart Brothers,"
      B-      "
Inchgower 1976 Rare Malts,"
      B      "
Inchgower 1990 Maltbarn,"
      B-      "
Inchgower 1990 Provenance,"
      B-      "
Inchgower 1995 Hepburn's Choice for K&L,"
      B+      "
Inchmurrin 10,"
      C+      "
Inchmurrin 12,"
      C      "
Inchmurrin 1985 Cadenhead's,"
      C      "
Inver House Green Plaid,"
      D      "
Invergordon 12 Cadenhead's,"
      C-      "
Invergordon 1972 Duncan Taylor,"
      B+      "
Invergordon 1974 Single Cask Nation,"
      B+      "
Irish 1992 Old Masters,"
      C+      "
Irish Whiskey 22 Year,"
      B-      "
Island 2005 Exclusive Malts,"
      B+      "
Island of Geese 10,"
      B-      "
Islay Dew,"
      B-      "
Islay Mist,"
      C      "
Islay Trilogy,"
      B+      "
Islay Whisky TWE 10th Anniversary,"
      B-      "
Isle of Arran - The Devil's Punch Bowl III,"
      B-      "
Isle of Jura 1988 Archives 3rd Release,"
      B-      "
Isle of Skye 12,"
      C+      "
Iwai Tradition,"
      C+      "
J & B Rare / Justerini & Brooks,"
      C      "
J.P. Wiser's Rye,"
      C-      "
J.R. Ewing Bourbon,"
      C-      "
J.T.S. Brown BIB,"
      B      "
J.W. Dant BIB (circa 1989),"
      B+      "
Jack Daniel''s Old No. 7 90 proof (1970s),"
      B+      "
Jack Daniel's Angelo Lucchesi Edition,"
      C+      "
Jack Daniel's Green Label,"
      C+      "
Jack Daniel's Holiday Select 2011,"
      C-      "
Jack Daniel's Old No. 7,"
      C+      "
Jack Daniel's Silver Select,"
      B-      "
Jack Daniel's Sinatra Select,"
      B      "
Jack Daniel's Single Barrel,"
      B-      "
Jack Daniel's Single Barrel - Barrel Proof 15-4972  ,"
      A-      "
Jack Daniel's Single Barrel Barrel Proof,"
      C      "
Jack Daniel's Single Barrel Rye,"
      F      "
Jack Daniel's Single Barrel Tennessee Rye Whiskey,"
      C+      "
Jacob's Well,"
      B-      "
James Alexander,"
      D+      "
Jameson,"
      C      "
Jameson 12,"
      B-      "
Jameson 18,"
      B      "
Jameson Black Barrel,"
      B-      "
Jameson Caskmates IPA Edition,"
      D+      "
Jameson Rarest Vintage Reserve 2007 ,"
      A-      "
Jameson Rarest Vintage Reserve 2009,"
      B+      "
Jameson Stout Edition,"
      C+      "
Jefferson's Bourbon,"
      B-      "
Jefferson's Bourbon Presidential Select 25 Year Old,"
      B      "
Jefferson's Ocean Aged,"
      C+      "
Jefferson's Presidential Select 17,"
      B      "
Jefferson's Presidential Select 18,"
      B      "
Jefferson's Presidential Select 18 (Hi-Time),"
      B+      "
Jefferson's Presidential Select 18 (Julio's Loch & K(e)y),"
      B+      "
Jefferson's Presidential Select 18 (K&L),"
      B      "
Jefferson's Presidential Select 21,"
      B-      "
Jefferson's Presidential Select 21 Year Rye,"
      B      "
Jefferson's Reserve,"
      B-      "
Jefferson's Straight Rye Whiskey,"
      B+      "
Jim Beam Black 8 Year,"
      C+      "
Jim Beam Devil's Cut,"
      C+      "
Jim Beam Distiller's Masterpiece Bourbon (Ex-Sherry),"
      C+      "
Jim Beam Distillers Series,"
      C+      "
Jim Beam Distillers' Masterpiece 18 yo Cognac Finished,"
      A-      "
Jim Beam Jacob's Ghost,"
      C-      "
Jim Beam Pre-Prohibition Rye,"
      B-      "
Jim Beam Rye,"
      B-      "
Jim Beam Signature Craft 12 yo,"
      B-      "
Jim Beam Signature Craft Brown Rice,"
      B      "
Jim Beam Signature Craft High Rye,"
      C+      "
Jim Beam Signature Craft Rolled Oat,"
      B-      "
Jim Beam Signature Craft Soft Red Wheat,"
      B-      "
Jim Beam White Label,"
      C      "
Jim Beam's Choice,"
      C      "
John Barr Blue 17,"
      C      "
John E. Fitzgerald Very Special Reserve,"
      B      "
John Gibson's Ancient Special Reserve 16yo (1917/1933),"
      A-      "
John Gibson's Son Ancient Special Reserve Rye,"
      A-      "
"John Mark & Robbo's, The Smokey Peaty One","
      C+      "
John Walker & Sons Private Collection 2014,"
      B      "
Johnnie Walker Black,"
      C+      "
Johnnie Walker Blue ,"
      B-      "
Johnnie Walker Blue King George V,"
      B-      "
Johnnie Walker Blue Label CS,"
      B+      "
Johnnie Walker Double Black,"
      C+      "
Johnnie Walker Explorers' Club The Gold Route,"
      B-      "
Johnnie Walker Explorers' Club The Royal Route,"
      C+      "
Johnnie Walker Explorers' Club The Spice Road,"
      C+      "
Johnnie Walker Gold,"
      B      "
Johnnie Walker Gold Label Reserve,"
      C-      "
Johnnie Walker Green,"
      B-      "
Johnnie Walker Odyssey,"
      C+      "
Johnnie Walker Platinum Label,"
      B-      "
Johnnie Walker Red,"
      C-      "
Johnnie Walker Swing,"
      C+      "
Johnny Drum 15 ,"
      B-      "
Johnny Drum Private Stock,"
      C+      "
Joseph Magnus Straight Bourbon,"
      B      "
Joshua Brook 8,"
      C      "
"Jura ""Diurachs' Own"" 16yr","
      B-      "
Jura 10,"
      B      "
Jura 16,"
      B-      "
Jura 1989 Signatory Cask Strength,"
      B-      "
Jura 1989 Signatory Vintage (for Stoller),"
      C+      "
Jura 2000 Carn Mor,"
      B      "
Jura 21 ,"
      C+      "
Jura Origins 10 year,"
      C+      "
Jura Prophecy,"
      B      "
Jura Superstition,"
      B-      "
Kaiapoi 13yr,"
      B+      "
Kamiki Batch 001,"
      B-      "
Kansas Clean Distilled Spirit Whiskey,"
      D      "
Karuizawa  1971 ,"
      A-      "
Karuizawa 17,"
      B      "
Karuizawa 1967 TWE 10th Anniversary,"
      A-      "
Karuizawa 1972 ,"
      B      "
Karuizawa 1973 ,"
      B      "
Karuizawa 1982 TWE 10th Anniversary,"
      B      "
Karuizawa 1985 Cask 7017,"
      B-      "
Karuizawa 1986,"
      A-      "
Karuizawa 1990 #679,"
      A-      "
Karuizawa Koi 1982 #8497,"
      B+      "
Karuizawa Koi 1984 #4021,"
      A-      "
Karuizawa Noh 1976 #6719,"
      A-      "
Karuizawa Noh 1981 #8775 (K&L),"
      B+      "
Karuizawa Noh 1983 #7576,"
      B+      "
Karuizawa Noh 1999 #869 (K&L),"
      C+      "
Karuizawa Noh 27 yo Multi-Vintages #1,"
      A-      "
Kavalan Concertmaster,"
      B-      "
Kavalan King Car Conductor,"
      B-      "
Kavalan Peated,"
      B+      "
Kavalan Peaty Cask for LMDW,"
      B      "
Kavalan Port Cask for Uptown Spirits,"
      B+      "
Kavalan Sherry Oak,"
      B      "
Kavalan Single Malt,"
      C+      "
Kavalan Solist Amontillado 1st Release,"
      B+      "
Kavalan Solist Brandy Cask for LMDW,"
      B-      "
Kavalan Solist Ex-Bourbon Cask,"
      B      "
Kavalan Solist Fino,"
      B+      "
Kavalan Solist Moscatel 1st Release,"
      B      "
Kavalan Solist Port Cask,"
      B+      "
Kavalan Solist PX 1st Release,"
      B      "
Kavalan Solist Sherry,"
      B+      "
Kavalan Solist Vinho Barrique,"
      B+      "
Kentucky Vintage,"
      B-      "
Kentucky Vintage 1974,"
      C      "
Kessler,"
      C      "
Kilchoman 100% Islay (K&L),"
      B      "
Kilchoman 10th Anniversary,"
      B+      "
Kilchoman 2006 Release,"
      B      "
Kilchoman 2007 (Binny's),"
      B+      "
Kilchoman 2007 Fountainhead,"
      B      "
Kilchoman 2007 Single Cask Nation,"
      B+      "
Kilchoman 2008 100% Islay K&L Exclusive (Sherry Cask),"
      B+      "
Kilchoman 2008 10yr,"
      B      "
Kilchoman 2009 Vintage,"
      B-      "
Kilchoman 2010 100% Islay,"
      B      "
Kilchoman 2010 PX Finish,"
      B      "
Kilchoman 2010 Summer Release,"
      B-      "
Kilchoman 2012 Sherry Cask Release,"
      B      "
Kilchoman 351/2010 for PLOWED,"
      B+      "
Kilchoman 364/2010 for PLOWED,"
      A-      "
Kilchoman Autumn 2009 Release,"
      B      "
Kilchoman Cask 74/2008 for K&L,"
      B      "
Kilchoman Inaugural 100% Islay,"
      B-      "
Kilchoman Kh1 Elements of Islay,"
      B+      "
Kilchoman Kh1 Elements of Islay,"
      A-      "
Kilchoman Loch Gorm,"
      B-      "
Kilchoman Machir Bay,"
      B-      "
Kilchoman Machir Bay (2012),"
      B      "
Kilchoman Machir Bay (2013),"
      B      "
Kilchoman Port Cask 2018 Release,"
      B-      "
Kilchoman Sanaig,"
      B      "
Kilchoman Single Cask 85/2009,"
      B+      "
Kilkerran (First Release),"
      B-      "
Kilkerran Sherry Wood,"
      B-      "
Kilkerran Work in Progress #5 Bourbon Wood,"
      B+      "
Kilkerran Work in Progress #5 Sherry,"
      B      "
Kilkerran Work in Progress #6 Bourbon,"
      C      "
Kilkerran Work in Progress #7 Bourbon,"
      B-      "
Kinclaith 1967 Connoisseurs Choice,"
      B-      "
Kinclaith 1969 Signatory,"
      C+      "
King's Crown Whiskey,"
      D-      "
Kings County Bottled in Bond Straight Bourbon,"
      C-      "
Knappogue Castle 12 yo,"
      B      "
Knappogue Castle 14 yo Twin Wood,"
      C+      "
Knappogue Castle 16 yo Twin Wood,"
      B      "
Knappogue Castle 1951 Single Cask #13,"
      B-      "
Knappogue Castle 1992,"
      C+      "
Knappogue Castle 1994,"
      B+      "
Knappogue Castle 1995,"
      B-      "
Knob Creek,"
      C      "
Knob Creek 25th Anniversary,"
      B+      "
Knob Creek Rye,"
      C+      "
Knob Creek Single Barrel,"
      B      "
Knockando 12,"
      B-      "
Knockando 1962 Extra Old Reserve,"
      B      "
Knockando 1980 Scott's Selection,"
      B      "
Knockando 1994 21yr,"
      C      "
Knockdhu 21,"
      B      "
Kornog,"
      C+      "
Koval Single Barrel Bourbon ,"
      C-      "
Koval Single Barrel Rye Whiskey,"
      C-      "
Koval White Rye ,"
      D+      "
La Alazana Haidd Merlys,"
      B      "
La Alazana Patagonian,"
      B      "
Ladyburn 41,"
      B+      "
Lagavulin 10 Year Old That Boutique-y Whisky Company,"
      B+      "
Lagavulin 12 (2010),"
      B      "
Lagavulin 12 (2013),"
      B      "
Lagavulin 12 Limited Edition 2014,"
      B      "
Lagavulin 12 Limited Edition 2015,"
      A-      "
Lagavulin 12 Special Release 2004,"
      B      "
Lagavulin 12 Special Release 2007,"
      B-      "
Lagavulin 12 Special Release 2012,"
      B-      "
Lagavulin 16,"
      B+      "
"Lagavulin 16 ""White Horse"" Circa 1990","
      B+      "
Lagavulin 1979 Murray McDavid,"
      B+      "
Lagavulin 1981 Distillers Edition,"
      B      "
Lagavulin 1989 Distillers Edition,"
      B+      "
Lagavulin 1990 Distiller's Edition,"
      A-      "
Lagavulin 1990 The Syndicate,"
      B      "
Lagavulin 1991 Distiller's Edition,"
      B+      "
Lagavulin 1993 Islay Jazz Festival 2011,"
      A      "
Lagavulin 1994 Distiller's Edition,"
      B      "
Lagavulin 1995 Friends of the Classic Malts,"
      B+      "
Lagavulin 1996 Distiller's Edition,"
      B      "
Lagavulin 1997 Distillers Edition,"
      B      "
Lagavulin 1998 Distillers Edition ,"
      B      "
Lagavulin 2010 Distillery Only,"
      B      "
Lagavulin 21 (2007 Release),"
      A      "
Lagavulin 21 (2012 Release),"
      B+      "
Lagavulin 25,"
      A-      "
Lagavulin 30,"
      B+      "
Lagavulin 37,"
      A-      "
Lagavulin 8,"
      B-      "
Lagavulin Feis Ile 2012,"
      B+      "
Lagavulin House Lannister,"
      B-      "
Lagavulin Lg1 Elements of Islay,"
      B      "
Lagavulin Lg2 Elements of Islay,"
      B-      "
Lagavulin Lg4 Elements of Islay,"
      B      "
Laggan Mill 2009 Coopers Choice,"
      B+      "
Lammerlaw,"
      B-      "
Langatun Old Bear Peated,"
      C+      "
Laphroaig 10 (2015),"
      B+      "
Laphroaig 10 (older version),"
      B      "
Laphroaig 10 Cask Strength (pre-2009),"
      B+      "
Laphroaig 10 Cask Strength Batch 001,"
      B+      "
Laphroaig 10 Cask Strength Batch 003,"
      B      "
Laphroaig 10 Cask Strength Batch 004,"
      B+      "
Laphroaig 10 Cask Strength Batch 005,"
      B      "
Laphroaig 10 Cask Strength Batch 006,"
      B+      "
Laphroaig 10 Cask Strength Green Stripe,"
      B+      "
Laphroaig 11 Single Malts of Scotland,"
      B+      "
Laphroaig 15,"
      B-      "
Laphroaig 15 Year Old (200th Anniversary Edition) ,"
      B      "
Laphroaig 16 for TWE,"
      B+      "
Laphroaig 18,"
      B      "
Laphroaig 1967 Connoisseurs Choice,"
      B-      "
Laphroaig 1974 (La Maison Du Whisky),"
      B+      "
Laphroaig 1981 27yo,"
      A      "
Laphroaig 1981 Caledonian Selection,"
      A-      "
Laphroaig 1984 Cadenhead's,"
      A-      "
Laphroaig 1987 (La Maison Du Whisky),"
      A-      "
Laphroaig 1987 Old Malt Cask,"
      B+      "
Laphroaig 1987 Old Malt Cask,"
      B      "
Laphroaig 1988 Old Malt Cask for PLOWED,"
      A-      "
Laphroaig 1989 Old Malt Cask,"
      A-      "
Laphroaig 1989 Old Malt Cask,"
      B      "
Laphroaig 1990 A.D. Rattray (Alberta),"
      B-      "
Laphroaig 1990 Hart Brothers,"
      B      "
Laphroaig 1990 Signatory,"
      B+      "
Laphroaig 1990 Silver Seal,"
      A-      "
Laphroaig 1991 Signatory,"
      B+      "
Laphroaig 1991 SMWS 29.9,"
      B-      "
Laphroaig 1992 Old Malt Cask,"
      B+      "
Laphroaig 1992 Old Malt Cask,"
      B+      "
Laphroaig 1993 Signatory,"
      B+      "
Laphroaig 1995 Duke of Rothesay,"
      B-      "
Laphroaig 1996 The Whisky Society,"
      B      "
Laphroaig 1997 Berry Bros. (TWE),"
      B      "
Laphroaig 1997 Chieftain's 14 yo,"
      B-      "
Laphroaig 1997 Duncan Taylor,"
      B-      "
Laphroaig 1997 Duncan Taylor NC2,"
      B      "
Laphroaig 1997 Duncan Taylor NC2 13 yo,"
      B      "
Laphroaig 1997 Old Particular,"
      B      "
Laphroaig 1997 Signatory (Binny's),"
      B-      "
Laphroaig 1998 15 yo Signatory (K&L),"
      B      "
Laphroaig 1998 15 yo Signatory (The Whisky Exchange),"
      B+      "
Laphroaig 1998 16 yo Signatory (The Whisky Exchange),"
      B+      "
Laphroaig 1998 Archives,"
      B      "
Laphroaig 1998 Boisdale,"
      B      "
Laphroaig 1998 Cadenhead's 14 yo,"
      B-      "
Laphroaig 1998 Chieftain's 14 yo,"
      B+      "
Laphroaig 1998 Kintra,"
      B      "
Laphroaig 1998 Liquid Library,"
      B+      "
